0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25882354378700256,0.3235294222831726,0.16470588743686676,0.25294119119644165,0.3235294222831726,1.3596748113632202,0.7372318208217621,4.0,0.06470587849617004,3.8949265099910866
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25190839171409607,0.3129771053791046,0.19083969295024872,0.2442748099565506,0.3129771053791046,1.371253490447998,0.7424975037574768,4.0,0.061068713665008545,3.940286712955847
0.2857142984867096,0.29591837525367737,0.15306122601032257,0.26530611515045166,0.29591837525367737,1.3575738668441772,0.7369845807552338,4.0,0.010204076766967773,3.8867520755113114
0.2800000011920929,0.36000001430511475,0.07999999821186066,0.2800000011920929,0.36000001430511475,1.282713532447815,0.7071999907493591,4.0,0.08000001311302185,3.606412577646655
0.28358209133148193,0.31343284249305725,0.1492537260055542,0.2537313401699066,0.31343284249305725,1.3529046773910522,0.7346847951412201,4.0,0.029850751161575317,3.8686463960312367
0.23529411852359772,0.3333333432674408,0.19607843458652496,0.23529411852359772,0.3333333432674408,1.3665660619735718,0.7397154867649078,4.0,0.09803922474384308,3.9218601212245736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.234375,0.328125,0.171875,0.265625,0.328125,1.3604893684387207,0.7373046875,4.0,0.0625,3.898100442437427
0.28125,0.375,0.125,0.21875,0.375,1.316971778869629,0.716796875,4.0,0.09375,3.732102616051825
0.23502303659915924,0.3732718825340271,0.12903225421905518,0.2626728117465973,0.3732718825340271,1.3235418796539307,0.7197859585285187,4.0,0.11059907078742981,3.7567036334641832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.28378379344940186,0.3378378450870514,0.14864864945411682,0.22972972691059113,0.3378378450870514,1.3453036546707153,0.7304601073265076,4.0,0.054054051637649536,3.839352200840206
0.2432432472705841,0.31351351737976074,0.1945945918560028,0.24864864349365234,0.31351351737976074,1.3720872402191162,0.7428487837314606,4.0,0.0648648738861084,3.9435732960044603
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25925925374031067,0.3580246865749359,0.14814814925193787,0.23456789553165436,0.3580246865749359,1.3407481908798218,0.7276329696178436,4.0,0.09876543283462524,3.8219019480837355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,1.0986123085021973,0.6666666269302368,3.0,0.0,3.000000059502263
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.20000000298023224,0.36000001430511475,0.1599999964237213,0.2800000011920929,0.36000001430511475,1.3393254280090332,0.7263999879360199,4.0,0.08000001311302185,3.8164681543128345
