Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
10,0.01028853,-0.17900673,-0.08068714,0.029031066,0.410852,0.0043861414,0.049517073,0.17349122,-0.20279044,-0.28671062,0.22207859,-0.15403728,0.058580294,0.116831765,0.045462776,0.49628976,-0.0727642,-0.03664918,0.21234386,0.048961025,0.17813231,0.065835916,0.41256663,0.15748647,-0.076205745,-0.05662314,-0.07822665,-0.19668096,-0.10698497,-0.051515564,-0.07418264,-0.07013544,0.10292087,0.04150781,-0.14146285,-0.12787712,0.13153589,-0.059481923,-0.10188254,0.11878446,0.04352799,-0.024071027,0.24605605,-0.09923021,-0.11657705,-0.19083834,0.028922664,-0.20647281,0.19314954,0.41428512,-0.006858542,-0.1720875,0.15115957,-0.17675696,-0.005242238,0.06476149,0.19296405,0.009415087,-0.1256322,0.074592814,0.03885759,0.07338792,0.087192714,-0.13165742,104.160515,0.5530943,1040.0,0.0,0.30041614,0.13379559,2.8988302,0.99885404
11,0.1845458,-0.34940326,0.009928732,-0.107448265,0.31979343,-0.012074789,0.20272084,0.07249707,-0.27111125,-0.24229635,0.26927066,-0.053546492,0.12461274,0.07211511,0.041638367,0.43713242,-0.014310301,-0.15601668,0.2834734,-0.022820674,0.23531637,0.08453409,0.3039219,0.0562039,-0.057175018,-0.23126423,-0.1618436,-0.29919866,-0.17229004,-0.040096693,-0.05191667,-0.06132749,0.07042219,0.025220301,-0.05384382,-0.075403094,0.14268993,-0.004215084,-0.07138455,0.038200915,0.03399621,0.021165418,0.17316544,-0.0881694,-0.09824707,-0.14897983,0.05917939,-0.15813027,0.20054004,0.33511084,0.032671485,-0.19274169,0.1455674,-0.101108864,0.023036925,0.17310725,0.21387967,0.032145936,-0.16961059,0.081081204,0.15885405,0.15105988,0.19620052,-0.06605711,104.546104,0.7731371,1040.0,0.0,0.3191206,0.16285658,2.8755329,0.9988298
12,0.064937234,-0.24599239,0.019933712,-0.07898023,0.19150898,0.08707896,-0.019206522,0.18000911,-0.22743171,-0.38676786,0.044653874,-0.1584367,0.25327334,0.15321232,0.10999137,0.6010654,0.13131121,-0.09239522,0.19250081,-0.011829698,0.02104135,0.15356143,0.36224478,0.21088877,-0.03648132,-0.10867417,0.05802722,-0.1698156,-0.029390762,-0.04739672,0.020236282,-0.040404044,-0.016563505,0.2115188,-0.34274632,-0.23882204,0.15968274,0.13602136,-0.16696261,0.06082153,-0.01603539,-0.070359,0.35050333,-0.06383854,-0.13242692,-0.054143775,0.034546312,-0.10655663,0.13301088,0.37119207,-0.022496909,-0.14322144,0.18302459,-0.33929643,0.17491406,0.15998425,0.14095268,0.2073763,-0.28609648,0.18592246,0.12387479,-0.0074619376,0.2454552,-0.09813571,83.45923,0.48809522,1040.0,0.0,0.2695946,0.114981756,2.9082723,0.998763
13,0.16784051,-0.107359,0.17521994,-0.089891,0.18239798,-0.0048368755,0.27338272,0.08099729,-0.34788758,-0.27749225,0.20307419,-0.020008845,0.34203446,0.22933704,0.094941586,0.43193576,0.02465855,-0.107385024,0.22391143,-0.079951,-0.047160987,0.12643877,0.4912688,0.10022865,-0.025666252,-0.07161226,0.091014415,-0.27754807,0.050682586,-0.06446374,-0.008974475,0.028775018,0.10461033,0.24622767,-0.2355231,-0.022896137,-0.006822062,-0.13185894,0.099673994,0.076195225,0.049090125,-0.07518228,0.14491224,0.0069758324,0.03675674,-0.14624186,0.08977499,-0.04725717,0.25065312,0.4753294,-0.041373696,-0.132198,0.106995836,-0.37552595,0.1449948,0.12515014,0.37184906,0.15019588,-0.04693245,0.024529766,0.12933937,0.05459323,0.12049274,-0.06629303,84.463776,0.48809522,1040.0,0.0,0.24996242,0.10016038,2.9222345,0.99877244
14,0.16464014,-0.1542869,-0.029352942,0.041239783,0.023259988,0.14754587,0.1411067,-0.073917635,0.0010949306,-0.2594674,0.312547,-0.08890906,-0.13341564,0.32386142,0.11639391,0.24087536,0.21773398,0.179516,0.2769866,-0.07140722,0.02771547,-0.009590327,0.22346362,-0.08461698,0.018378336,0.16670871,-0.3816528,0.06303199,0.24037114,0.099078014,0.08155772,0.20918842,0.22166418,0.08934516,-0.18624936,-0.32165426,0.06349461,-0.030311283,-0.007923481,-0.105292104,-0.09587602,-0.0872418,-0.19313762,-0.06394093,-0.044034064,-0.103750624,0.009472372,-0.14756986,-0.02537552,-0.04771403,-0.010001433,0.053142063,0.06512343,0.13147786,-0.01767032,-0.23602265,0.13537909,-0.033392034,4.896753e-05,-0.006261121,-0.05839714,-0.036103506,0.19139771,0.029504972,12.796047,0.032880645,1040.0,0.0,0.023705767,0.0037016836,2.9842095,0.99894565
15,0.19584441,-0.16487575,0.16527884,0.06461985,0.11811905,0.06164035,0.035541117,0.11226765,-0.2238613,-0.1727743,0.050436832,-0.031087102,0.05470305,0.0064743077,0.12814881,0.4233552,-0.0022455002,0.124751106,0.14449686,-0.114912674,-0.0057916264,0.3586633,0.23774312,0.0069010057,-0.21507002,0.07081744,0.03902799,-0.100986704,0.14666066,-0.019046977,-0.045581143,-0.016014325,0.31610423,0.19038871,-0.16651344,-0.15056457,0.258608,-0.017778382,0.0024541682,-0.12862015,0.034404583,-0.05960435,-0.0008248338,-0.10212317,-0.030264094,0.08073974,-0.057249058,-0.013358098,-0.0024367995,0.44907808,0.035952028,0.13519353,0.0825827,-0.1415073,-0.029855063,-0.07210143,0.27609077,0.116476886,-0.024368117,0.07558466,-0.24191934,-0.11757751,0.06150222,-0.16730098,86.8322,0.6050054,1040.0,0.0,0.19562253,0.122651726,2.8570461,0.99887335
16,0.06917302,-0.22385618,-0.013358443,-0.07229209,0.06824995,0.018158063,0.044073556,0.021423567,-0.14005885,-0.25186354,0.12379986,-0.07391681,-0.08383083,0.050829068,0.22980571,0.3860863,-0.0498911,0.2148619,0.10355398,-0.00081829587,0.0071241935,0.48808014,0.20270161,-0.072124384,-0.20344315,-0.023187507,0.29095483,-0.020815287,0.10732762,-0.037116524,-0.17405102,-0.08899232,0.23924962,0.26329368,-0.2892399,-0.16529451,0.172534,0.027764069,0.06168345,0.009481427,-0.11228563,-0.0359876,-0.097832575,-0.11113202,-0.13511193,-0.090154566,-0.06202223,0.010778173,0.080509484,0.35196066,0.007417371,0.21818271,0.12383954,-0.06404687,0.0074128853,-0.11505686,0.120844394,0.28510815,-0.0033976,0.09439871,-0.12852137,0.112827405,0.2173938,-0.09720755,85.32396,0.6050054,1040.0,0.0,0.20794661,0.117335945,2.8764677,0.99888104
17,0.098254085,-0.05001176,-0.048052695,0.10034185,0.036012147,-0.052035037,-0.0072042467,-0.053135317,-0.0509998,-0.0674734,0.07208447,0.036079947,-0.030417005,-0.0038420984,0.08574046,0.07811307,0.031523474,-0.19316994,0.03287033,0.053624313,-0.07075832,0.13525708,0.0070930887,-0.06756043,-0.12793568,0.096152164,-0.12771533,-0.11209773,0.098397896,-0.015643619,-0.008724517,0.04305,-0.10046687,0.058429617,-0.0531455,-0.045144908,-0.050509445,-0.014672046,-0.060380757,0.105949186,0.035192717,0.029104598,0.0010019336,-0.08432969,-0.06153668,-0.08385489,-0.018301042,-0.12183536,0.06580346,-0.0030041116,-0.07458777,0.025754504,-0.008530996,-0.023254648,-0.030925676,-0.14388895,0.059537962,-0.10589446,-0.10721296,0.07428556,-0.06077113,-0.02769851,0.09363043,-0.045782227,509.90527,0.81801486,1040.0,34.0,0.8180149,5.9604645e-08,2.9957314,0.99877465
18,0.36520356,-0.19633515,-0.06947508,-0.11730728,-0.0204931,0.1090521,-0.097153515,-0.043406796,-0.21829635,-0.23123847,0.22672966,-0.06797655,0.11563325,0.21516067,0.1311785,0.46932143,-0.035567187,0.1522177,0.14748932,-0.10491939,0.0056213033,0.22749414,0.15803519,-0.009822322,-0.15223643,0.091310546,0.105337545,0.060584165,0.27210334,-0.12171784,-0.017285882,0.003318795,0.18014358,0.27064624,-0.19712958,-0.25482106,0.111815415,-0.14490129,0.08765471,-0.032110922,-0.08037997,-0.07138377,0.0703056,-0.056681376,-0.029913694,0.13321616,-0.0016763916,-0.07963523,0.042679276,0.44324383,-0.18437032,0.110478446,0.06529577,-0.12958173,0.2126945,0.007508368,0.22996092,0.15472783,0.02160741,0.08355891,0.027560228,-0.015910847,0.13868615,-0.045373183,79.96046,0.5465944,1040.0,0.0,0.1869848,0.09553283,2.900542,0.99883044
19,-0.068959035,-0.17348018,0.0032777165,0.07958735,0.09705197,-0.012775841,0.08575794,-0.16220586,-0.05208408,-0.22920266,0.36183867,-0.051189825,0.013661323,0.33890456,0.029285781,0.30960324,0.1804582,0.15147865,0.19796677,-0.12065122,-0.023615677,0.04815383,0.14764409,-0.07707662,0.08870347,0.11865956,-0.2481902,0.07532646,0.21074654,-0.07071973,0.21481392,0.09264267,0.18129097,0.13060158,-0.29732242,-0.2570612,0.1533676,-0.08600932,0.11831868,-0.0397574,-0.028184494,-0.006689607,-0.06260217,-0.029887248,0.019268291,-0.10670609,0.045608208,-0.08554513,0.16634454,-0.045102753,-0.037373707,0.0707145,0.179848,0.04251951,-0.025555963,-0.09844717,0.1518209,-0.08402593,0.02355988,-0.0186222,0.06185406,0.020376967,0.31453922,0.017371798,45.507442,0.10263455,1040.0,0.0,0.078422025,0.008723786,2.989937,0.9989477
20,0.12376295,-0.06225011,0.017616512,-0.042431843,0.05500535,0.084418796,-0.05413913,-0.1548824,-0.22458184,-0.09826242,-0.0006535994,-0.14643736,0.041224767,0.068537,0.23492567,0.26149788,-0.04576096,0.2201969,0.20308608,0.09568535,0.077506736,0.13480553,0.26625773,-0.123345666,0.031823583,0.15477817,-0.16020867,-0.016889455,0.13662288,-0.0046266783,-0.022268347,-0.114565864,-0.0381943,0.1705342,-0.29811046,-0.0010023745,0.16177106,0.052850887,0.03024601,-0.08644898,0.013659787,0.05507703,-0.061665397,-0.17751406,-0.016378267,-0.073914416,-0.06936359,-0.000860961,-0.059518438,0.2775687,-0.052501135,0.011171645,-0.013667614,-0.092638694,-0.09453318,-0.027697673,0.15535729,0.2631159,-0.2258614,0.18200326,0.06307696,-0.07400036,0.08189275,-0.14000961,113.01001,0.5976042,1040.0,0.0,0.21465898,0.0889983,2.9357376,0.9989264
21,0.2844969,-0.08555272,-0.023465302,-0.019564046,0.17014712,0.051065087,0.009932062,-0.09830402,-0.19670229,-0.21666788,0.09238417,-0.13772035,-0.02458702,0.1397917,0.07000825,0.3648314,0.11837553,0.15807809,0.08797174,0.04076679,0.07241306,0.15992871,0.22362947,-0.17131439,-0.07740871,0.05844994,-0.055589184,-0.09176404,-0.0078151,-0.029931324,0.07448698,0.02630415,0.100526996,0.026878113,-0.13994385,-0.03418067,0.2946914,0.07034608,0.053148773,-0.032463253,-0.09193072,-0.17137392,0.026006458,-0.08582955,0.08617487,-0.06820269,0.0065736584,-0.19817103,0.014848247,0.1176226,0.058612734,-0.03852167,0.13799696,0.062407624,0.09182685,0.009014293,0.13788827,0.15887606,-0.15584557,-0.024995212,-0.10792446,-0.122025825,0.16269904,-0.10316969,110.0134,0.5976042,1040.0,0.0,0.2236185,0.086809635,2.9423575,0.9988991
22,-0.076074794,-0.11198504,-0.04765223,0.16215743,0.09727518,0.010880752,0.031334214,-0.029059878,0.030987617,-0.008345168,0.1697473,-0.03742671,0.07981723,0.2100603,0.10210098,0.14271565,0.16064528,0.043568894,0.13075107,-0.06169452,0.016510105,0.030475754,0.13524406,0.025372665,-0.06128178,0.24090257,-0.18336636,-0.03590181,0.19670855,-0.041638333,-0.009935606,0.09438809,0.008789501,0.08201615,-0.21566631,-0.17940843,-0.008323805,-0.117131576,0.011683533,0.032911945,0.04945568,0.030585181,-0.20278546,-0.034690585,-0.06223396,-0.15984981,-0.16688797,0.0005644507,0.12102167,0.10992125,0.0405021,0.027431287,0.09704953,0.1090646,-0.09008487,-0.12937279,-0.02283527,-0.037744142,-0.023285825,0.08855689,0.027828168,-0.15113783,0.2575631,-0.06228741,120.86769,0.20048855,1040.0,0.0,0.18025953,0.0071977936,2.9949467,0.9988973
23,0.014239207,0.04013178,-0.054037124,0.064531654,-0.024666406,-0.15018661,0.014364892,-0.05047881,-0.0996067,0.010584593,-0.0047910535,-0.010062701,0.021648116,-0.007021766,0.05140565,0.15691347,-0.04434627,-0.1876909,0.0036389774,0.034638677,-0.07389308,0.05664298,0.039551854,-0.20767145,-0.07831401,0.024047982,-0.09957512,-0.101755016,0.1138833,0.015852086,0.037353292,0.049465332,-0.14455625,0.013490483,0.020408692,-0.07648644,0.0438582,0.038304612,-0.03284162,0.025549747,0.031440217,0.016152324,-0.07507879,-0.02973397,-0.0031713715,-0.059837744,0.0002449276,-0.045641657,-0.006409986,0.043873493,0.12076794,-0.051026527,-0.037010543,-0.025508026,0.042690527,-0.05433224,0.058037754,-0.033487618,-0.12163081,-0.0090591535,-0.041879956,0.008721955,0.20565139,0.0076234317,525.3353,0.8746631,1040.0,18.0,0.83537626,0.035536937,2.9948225,0.9987568
24,0.030420825,-0.06998354,-0.009039121,0.1308552,0.0826188,-0.13647383,0.012716293,-0.07836835,-0.080047116,-0.052836288,0.09074728,0.059357308,-0.05714298,0.0679752,0.09898665,0.12327566,0.1333265,0.021766327,0.11025493,-0.0421758,-0.02920458,0.05029973,0.010404654,-0.07818338,-0.029280394,0.1003169,-0.19860049,0.026545495,0.08855721,-0.039913036,0.042760596,0.11595101,-0.0074302973,0.024172457,-0.104590945,-0.010267702,-0.035038907,-0.016188614,-0.023319513,0.10672033,0.081136495,0.037649207,-0.09613908,-0.076916605,0.024809688,-0.10357392,0.011066993,-0.066960156,0.062082894,0.07288426,0.078686364,-0.009034132,-0.047842395,-0.02475798,0.08539633,-0.17341405,0.013016425,-0.030639721,-0.06156139,0.15883622,-0.043434225,-0.06650436,0.15323456,0.00011993086,300.6803,0.51192224,1040.0,0.0,0.4664715,0.01834239,2.9949622,0.9988127
25,0.22525188,0.033385273,-0.027568236,0.14770551,0.0982376,-0.00603801,0.024996454,0.0005496341,-0.17555274,-0.14927527,0.12743525,-0.08915339,-0.015103259,0.090460174,0.03688256,0.2747534,-0.032596443,0.07461243,0.16649619,0.14488745,0.03873492,0.15341896,0.015207275,-0.0028075634,0.009358702,0.16710317,-0.19766995,-0.04800626,0.08134783,-0.024352485,0.021244679,-0.07966849,0.099524274,-0.11101569,-0.012196492,0.007534326,0.033783786,-0.15415667,-0.00027584806,0.019693743,-0.17586674,0.027258428,-0.1304669,0.034052696,0.33430356,0.03160564,-0.13945928,-0.1477261,-0.1713563,0.41357112,0.11984913,0.0382732,0.11274164,0.017776426,-0.19423628,-0.20524016,0.17901148,0.09578603,-0.12275179,0.25830486,0.031027863,-0.080679476,0.12315111,-0.26399812,134.4269,0.6666667,1040.0,0.0,0.3641847,0.09773385,2.9657,0.9986857
26,-0.028434424,-0.075916395,0.033213023,0.24094373,0.08911643,-0.008130243,-0.09808849,-0.022794671,-0.18226346,-0.06741088,0.091432296,-0.18305196,-0.054006625,0.07526554,0.07517836,0.2125801,0.063562065,-0.09156073,0.2236646,0.16428117,-0.027735788,0.2888505,0.15323462,-0.13106541,-0.047159325,0.111901045,-0.17664698,0.075410314,0.07137766,-0.08740345,-0.006892497,-0.10290702,0.033123154,0.01211785,-0.1144622,-0.05679227,0.11049343,-0.1764929,0.0024105962,0.014919649,-0.16430324,0.13145447,-0.10139689,0.12677833,0.20525247,0.025524095,-0.11228487,-0.068676144,-0.20442297,0.3612078,0.10309994,-0.06324147,0.25329557,-0.043130334,-0.20722659,-0.06614452,0.03652023,0.12364431,-0.05475791,0.24664725,-0.06382224,-0.024534095,0.058501713,-0.3173942,128.88956,0.7422705,1040.0,0.0,0.33552474,0.124532424,2.941451,0.9987438
27,0.028840061,0.06104114,0.0005116455,0.032281917,0.008064053,-0.14667161,-0.0073772003,-0.060510203,-0.07878793,-0.00033047074,0.05342435,0.05221071,-0.07784079,-0.033011306,0.097168215,0.022214122,-0.066176295,-0.08983354,0.025181035,0.04575758,-0.014218174,0.08465259,-0.009761476,-0.1491578,-0.1320941,0.071706854,-0.10102157,-0.08069725,0.1311128,-0.07925229,-0.046051797,0.019760707,-0.13086164,0.045718443,-0.060936894,-0.088285655,0.09475598,-0.0036379928,0.00039770998,0.10625935,0.028547443,-0.011939984,-0.020259185,-0.10220574,-0.03616456,-0.050483547,-0.016807638,-0.12640071,-0.010128753,-0.011227237,0.036010474,-0.032191645,0.021834023,0.03930971,0.10989554,-0.029318886,0.059636034,-0.05108234,-0.1399728,0.013979347,-0.013066554,-0.015530115,0.1514303,0.008851697,598.6959,1.0,1040.0,412.0,0.9427595,0.04825658,2.9944184,0.9987535
28,0.024782583,-0.08285177,0.0031902422,0.20278105,0.08316623,0.0053160624,-0.035135563,-0.024542317,-0.11859791,-0.084543265,0.084726766,-0.16360995,-0.0037435708,-0.036513023,0.028821977,0.22696379,-0.08445917,-0.016940925,0.018987741,0.16870949,0.06373683,0.18177927,0.08614913,-0.1819155,-0.111698665,0.06289341,-0.10150778,0.04591594,0.032116003,-0.09060424,0.047992837,-0.048415333,0.02168364,0.00714445,-0.1070156,-0.030285345,0.051428534,-0.06835383,-0.11652261,0.014833907,-0.030988386,-0.1339523,-0.08067588,0.0645863,0.16272119,-0.23061892,-0.089711934,-0.05386151,-0.023794478,0.17914255,0.12594615,0.016366286,-0.07402524,0.098167196,-0.20985559,-0.034541536,0.12606224,-0.042767134,-0.23395392,0.14224589,-0.01405152,-0.082990706,0.12246526,-0.18681028,184.66995,0.8064516,1040.0,1.0,0.6565115,0.04034967,2.9939249,0.99810404
